Kommunenr;Kommune;KretsID;Krets;Parti;ForhåndsStemmer;Stemmer;ProsentAndel;EndringStemmer11;EndringFordeling11;EndringStemmer09;EndringFordeling09
1103;Stavanger;0001;Buøy/Hundvåg;H;0;1684;32,7;286;1,1;543;10,2
1103;Stavanger;0001;Buøy/Hundvåg;FRP;0;1092;21,2;362;4,7;-288;-6
1103;Stavanger;0001;Buøy/Hundvåg;MDG;0;109;2,1;74;1,3;94;1,8
1103;Stavanger;0001;Buøy/Hundvåg;KYST;0;4;0,1;-6;-0,1;-1;0
1103;Stavanger;0001;Buøy/Hundvåg;NKP;0;1;0;-2;0;1;0
1103;Stavanger;0001;Buøy/Hundvåg;PIR;0;15;0,3;15;0,3;15;0,3
1103;Stavanger;0001;Buøy/Hundvåg;RØDT;0;18;0,3;-17;-0,4;2;0
1103;Stavanger;0001;Buøy/Hundvåg;KRISTNE;0;14;0,3;14;0,3;14;0,3
1103;Stavanger;0001;Buøy/Hundvåg;KSP;0;1;0;-16;-0,4;-4;-0,1
1103;Stavanger;0001;Buøy/Hundvåg;PP;0;19;0,4;-46;-1,1;-6;-0,1
1103;Stavanger;0001;Buøy/Hundvåg;DEMN;0;2;0;0;0;2;0
1103;Stavanger;0001;Buøy/Hundvåg;DLF;0;3;0,1;3;0,1;-1;0
1103;Stavanger;0001;Buøy/Hundvåg;Andre2;0;0;0;0;0;-3;-0,1
1103;Stavanger;0004;Varden;A;0;779;28,3;-69;-7,7;-45;-4,4
1103;Stavanger;0004;Varden;SV;0;265;9,6;103;2,8;-27;-1,9
1103;Stavanger;0004;Varden;SP;0;56;2;14;0,3;-2;-0,3
1103;Stavanger;0004;Varden;KRF;0;173;6,3;47;0,9;12;-0,1
1103;Stavanger;0004;Varden;V;0;212;7,7;-12;-1,8;37;0,8
1103;Stavanger;0004;Varden;H;0;706;25,7;123;0,9;232;6,9
1103;Stavanger;0004;Varden;FRP;0;363;13,2;124;3;-108;-5,5
1103;Stavanger;0004;Varden;MDG;0;113;4,1;87;3;96;3,4
1103;Stavanger;0004;Varden;PP;0;11;0,4;-22;-1;-3;-0,2
1103;Stavanger;0004;Varden;KRISTNE;0;8;0,3;8;0,3;8;0,3
1103;Stavanger;0004;Varden;DEMN;0;1;0;-4;-0,2;1;0
1103;Stavanger;0004;Varden;RØDT;0;44;1,6;-5;-0,5;17;0,5
1103;Stavanger;0004;Varden;NKP;0;3;0,1;-1;-0,1;3;0,1
1103;Stavanger;0004;Varden;KSP;0;1;0;-8;-0,3;-3;-0,1
1103;Stavanger;0004;Varden;DLF;0;3;0,1;3;0,1;3;0,1
1103;Stavanger;0004;Varden;PIR;0;13;0,5;13;0,5;13;0,5
1103;Stavanger;0004;Varden;KYST;0;0;0;-4;-0,2;-1;0
1103;Stavanger;0004;Varden;Andre2;0;0;0;0;0;-3;-0,1
1103;Stavanger;0005;Storhaug;A;0;665;25,9;-84;-5,4;-125;-4,7
1103;Stavanger;0005;Storhaug;SV;0;251;9,8;78;2,5;-105;-4
1103;Stavanger;0005;Storhaug;SP;0;45;1,8;9;0,2;-14;-0,5
1103;Stavanger;0005;Storhaug;KRF;0;104;4;38;1,3;20;0,8
1103;Stavanger;0005;Storhaug;V;0;209;8,1;-44;-2,4;-3;-0,1
1103;Stavanger;0005;Storhaug;H;0;732;28,5;38;-0,5;195;7,7
1103;Stavanger;0005;Storhaug;FRP;0;324;12,6;77;2,3;-158;-6
1103;Stavanger;0005;Storhaug;MDG;0;164;6,4;102;3,8;155;6
1103;Stavanger;0005;Storhaug;KRISTNE;0;6;0,2;6;0,2;6;0,2
1103;Stavanger;0005;Storhaug;RØDT;0;38;1,5;-22;-1;4;0,2
1103;Stavanger;0005;Storhaug;PP;0;9;0,4;-25;-1,1;-1;0
1103;Stavanger;0005;Storhaug;NKP;0;3;0,1;-3;-0,1;0;0
1103;Stavanger;0005;Storhaug;KYST;0;1;0;-5;-0,2;-2;-0,1
1103;Stavanger;0005;Storhaug;DEMN;0;2;0,1;-2;-0,1;2;0,1
1103;Stavanger;0005;Storhaug;KSP;0;1;0;-1;0;0;0
1103;Stavanger;0005;Storhaug;DLF;0;2;0,1;2;0,1;0;0
1103;Stavanger;0005;Storhaug;PIR;0;13;0,5;13;0,5;13;0,5
1103;Stavanger;0005;Storhaug;Andre2;0;0;0;0;0;-1;0
1103;Stavanger;0006;Våland;A;0;553;26,9;-105;-6;-74;-2,8
1103;Stavanger;0006;Våland;SV;0;223;10,8;76;3,5;-60;-2,5
1103;Stavanger;0006;Våland;SP;0;29;1,4;-9;-0,5;-10;-0,4
1103;Stavanger;0006;Våland;KRF;0;92;4,5;2;0;-17;-0,7
1103;Stavanger;0006;Våland;V;0;177;8,6;-5;-0,5;-6;-0,1
1103;Stavanger;0006;Våland;H;0;609;29,6;30;0,7;127;6,8
1103;Stavanger;0006;Våland;FRP;0;231;11,2;51;2,2;-110;-4,9
1103;Stavanger;0006;Våland;MDG;0;104;5,1;62;3;88;4,3
1103;Stavanger;0006;Våland;DEMN;0;1;0;-1;-0,1;1;0
1103;Stavanger;0006;Våland;PP;0;4;0,2;-18;-0,9;-3;-0,1
1103;Stavanger;0006;Våland;PIR;0;4;0,2;4;0,2;4;0,2
1103;Stavanger;0006;Våland;NKP;0;0;0;-2;-0,1;-1;0
1103;Stavanger;0006;Våland;RØDT;0;21;1;-23;-1,2;-1;0
1103;Stavanger;0006;Våland;KYST;0;0;0;-8;-0,4;0;0
1103;Stavanger;0006;Våland;KSP;0;1;0;-4;-0,2;-1;0
1103;Stavanger;0006;Våland;DLF;0;2;0,1;2;0,1;2;0,1
1103;Stavanger;0006;Våland;KRISTNE;0;5;0,2;5;0,2;5;0,2
1103;Stavanger;0006;Våland;Andre2;0;0;0;0;0;-1;0
1103;Stavanger;0007;Ullandhaug;A;0;824;29,1;-127;-7,7;-108;-4
1103;Stavanger;0007;Ullandhaug;SV;0;200;7,1;59;1,6;-45;-1,6
1103;Stavanger;0007;Ullandhaug;SP;0;53;1,9;0;-0,2;-23;-0,8
1103;Stavanger;0007;Ullandhaug;KRF;0;194;6,9;23;0,2;-39;-1,4
1103;Stavanger;0007;Ullandhaug;V;0;197;7;11;-0,2;57;2
1103;Stavanger;0007;Ullandhaug;H;0;767;27,1;117;1,9;217;7,6
1103;Stavanger;0007;Ullandhaug;FRP;0;418;14,8;115;3;-157;-5,7
1103;Stavanger;0007;Ullandhaug;MDG;0;114;4;91;3,1;102;3,6
1103;Stavanger;0007;Ullandhaug;KRISTNE;0;11;0,4;11;0,4;11;0,4
1103;Stavanger;0007;Ullandhaug;PP;0;13;0,5;-35;-1,4;-14;-0,5
1103;Stavanger;0007;Ullandhaug;PIR;0;13;0,5;13;0,5;13;0,5
1103;Stavanger;0007;Ullandhaug;NKP;0;1;0;-4;-0,2;1;0
1103;Stavanger;0007;Ullandhaug;RØDT;0;21;0,7;-12;-0,5;6;0,2
1103;Stavanger;0007;Ullandhaug;KSP;0;3;0,1;-5;-0,2;-5;-0,2
1103;Stavanger;0007;Ullandhaug;DLF;0;2;0,1;2;0,1;1;0
1103;Stavanger;0007;Ullandhaug;DEMN;0;1;0;-6;-0,2;1;0
1103;Stavanger;0007;Ullandhaug;KYST;0;0;0;-5;-0,2;-3;-0,1
1103;Stavanger;0007;Ullandhaug;Andre2;0;0;0;0;0;0;0
1103;Stavanger;0008;Eiganes;A;0;578;23,8;-110;-5,2;-80;-3,9
1103;Stavanger;0008;Eiganes;SV;0;156;6,4;60;2,4;-50;-2,2
1103;Stavanger;0008;Eiganes;SP;0;34;1,4;1;0;-7;-0,3
1103;Stavanger;0008;Eiganes;KRF;0;75;3,1;5;0,1;-9;-0,4
1103;Stavanger;0008;Eiganes;V;0;216;8,9;-17;-0,9;-6;-0,5
1103;Stavanger;0008;Eiganes;H;0;945;38,9;30;0,4;205;7,8
1103;Stavanger;0008;Eiganes;FRP;0;280;11,5;60;2,3;-99;-4,4
1103;Stavanger;0008;Eiganes;MDG;0;101;4,2;55;2,2;92;3,8
1103;Stavanger;0008;Eiganes;DLF;0;2;0,1;2;0,1;1;0
1103;Stavanger;0008;Eiganes;PP;0;8;0,3;-27;-1,1;-2;-0,1
1103;Stavanger;0008;Eiganes;PIR;0;13;0,5;13;0,5;13;0,5
1103;Stavanger;0008;Eiganes;NKP;0;0;0;-1;0;0;0
1103;Stavanger;0008;Eiganes;KYST;0;0;0;-5;-0,2;-3;-0,1
1103;Stavanger;0008;Eiganes;RØDT;0;16;0,7;-13;-0,6;0;0
1103;Stavanger;0008;Eiganes;KRISTNE;0;3;0,1;3;0,1;3;0,1
1103;Stavanger;0008;Eiganes;DEMN;0;2;0,1;1;0;2;0,1
1103;Stavanger;0008;Eiganes;KSP;0;0;0;-4;-0,2;-5;-0,2
1103;Stavanger;0008;Eiganes;Andre2;0;0;0;0;0;-2;-0,1
1103;Stavanger;0009;Kampen;A;0;592;27;-102;-5,8;-76;-3,4
1103;Stavanger;0009;Kampen;SV;0;153;7;59;2,5;-32;-1,4
1103;Stavanger;0009;Kampen;SP;0;35;1,6;-3;-0,2;-10;-0,5
1103;Stavanger;0009;Kampen;KRF;0;108;4,9;23;0,9;-7;-0,3
1103;Stavanger;0009;Kampen;V;0;154;7;-21;-1,2;-20;-0,9
1103;Stavanger;0009;Kampen;H;0;679;30,9;25;0,1;157;7,2
1103;Stavanger;0009;Kampen;FRP;0;340;15,5;76;3;-121;-5,5
1103;Stavanger;0009;Kampen;MDG;0;78;3,6;47;2,1;71;3,2
1103;Stavanger;0009;Kampen;DLF;0;2;0,1;2;0,1;0;0
1103;Stavanger;0009;Kampen;PP;0;8;0,4;-29;-1,4;1;0
1103;Stavanger;0009;Kampen;PIR;0;7;0,3;7;0,3;7;0,3
1103;Stavanger;0009;Kampen;NKP;0;1;0;-1;0;1;0
1103;Stavanger;0009;Kampen;KYST;0;1;0;-4;-0,2;-1;0
1103;Stavanger;0009;Kampen;RØDT;0;23;1;-10;-0,5;13;0,6
1103;Stavanger;0009;Kampen;KRISTNE;0;13;0,6;13;0,6;13;0,6
1103;Stavanger;0009;Kampen;DEMN;0;0;0;-2;-0,1;0;0
1103;Stavanger;0009;Kampen;KSP;0;2;0,1;-5;-0,2;2;0,1
1103;Stavanger;0009;Kampen;Andre2;0;0;0;0;0;0;0
1103;Stavanger;0011;Austre Åmøy;A;0;28;21,7;5;1,7;-5;-3,7
1103;Stavanger;0011;Austre Åmøy;SV;0;1;0,8;0;-0,1;-2;-1,5
1103;Stavanger;0011;Austre Åmøy;SP;0;20;15,5;9;5,9;10;7,8
1103;Stavanger;0011;Austre Åmøy;KRF;0;13;10,1;3;1,4;-8;-6,1
1103;Stavanger;0011;Austre Åmøy;V;0;3;2,3;-6;-5,5;-9;-6,9
1103;Stavanger;0011;Austre Åmøy;H;0;32;24,8;-3;-5,6;10;7,9
1103;Stavanger;0011;Austre Åmøy;FRP;0;19;14,7;-2;-3,5;-8;-6
1103;Stavanger;0011;Austre Åmøy;MDG;0;3;2,3;2;1,5;3;2,3
1103;Stavanger;0011;Austre Åmøy;DEMN;0;0;0;0;0;0;0
1103;Stavanger;0011;Austre Åmøy;PIR;0;0;0;0;0;0;0
1103;Stavanger;0011;Austre Åmøy;NKP;0;0;0;0;0;0;0
1103;Stavanger;0011;Austre Åmøy;KYST;0;1;0,8;0;-0,1;-1;-0,8
1103;Stavanger;0011;Austre Åmøy;KSP;0;0;0;-1;-0,9;0;0
1103;Stavanger;0011;Austre Åmøy;DLF;0;0;0;0;0;0;0
1103;Stavanger;0011;Austre Åmøy;RØDT;0;1;0,8;0;-0,1;1;0,8
1103;Stavanger;0011;Austre Åmøy;KRISTNE;0;7;5,4;7;5,4;7;5,4
1103;Stavanger;0011;Austre Åmøy;PP;0;1;0,8;0;-0,1;1;0,8
1103;Stavanger;0011;Austre Åmøy;Andre2;0;0;0;0;0;0;0
1103;Stavanger;0013;Roaldsøy;A;0;120;22,5;-32;-6,6;-30;-6
1103;Stavanger;0013;Roaldsøy;SV;0;16;3;-4;-0,8;-8;-1,6
1103;Stavanger;0013;Roaldsøy;SP;0;5;0,9;2;0,4;-2;-0,4
1103;Stavanger;0013;Roaldsøy;KRF;0;19;3,6;2;0,3;-6;-1,2
1103;Stavanger;0013;Roaldsøy;V;0;20;3,7;6;1,1;1;0,1
1103;Stavanger;0013;Roaldsøy;H;0;208;39;-2;-1,2;49;8,8
1103;Stavanger;0013;Roaldsøy;FRP;0;124;23,2;31;5,4;-12;-2,6
1103;Stavanger;0013;Roaldsøy;MDG;0;13;2,4;13;2,4;12;2,2
1103;Stavanger;0013;Roaldsøy;KRISTNE;0;0;0;0;0;0;0
1103;Stavanger;0013;Roaldsøy;KYST;0;1;0,2;-2;-0,4;1;0,2
1103;Stavanger;0013;Roaldsøy;PP;0;2;0,4;-5;-1;-4;-0,8
1103;Stavanger;0013;Roaldsøy;NKP;0;0;0;0;0;0;0
1103;Stavanger;0013;Roaldsøy;DEMN;0;0;0;0;0;0;0
1103;Stavanger;0013;Roaldsøy;RØDT;0;1;0,2;-2;-0,4;1;0,2
1103;Stavanger;0013;Roaldsøy;KSP;0;0;0;-1;-0,2;0;0
1103;Stavanger;0013;Roaldsøy;DLF;0;1;0,2;1;0,2;1;0,2
1103;Stavanger;0013;Roaldsøy;PIR;0;4;0,7;4;0,7;4;0,7
1103;Stavanger;0013;Roaldsøy;Andre2;0;0;0;0;0;0;0
1103;Stavanger;0014;Vassøy;A;0;94;25,9;-6;-3,1;-18;-6,4
1103;Stavanger;0014;Vassøy;SV;0;15;4,1;-7;-2,2;-11;-3,4
1103;Stavanger;0014;Vassøy;SP;0;2;0,6;-5;-1,5;-4;-1,2
1103;Stavanger;0014;Vassøy;KRF;0;23;6,3;2;0,2;1;0
1103;Stavanger;0014;Vassøy;V;0;17;4,7;6;1,5;7;1,8
1103;Stavanger;0014;Vassøy;H;0;111;30,6;11;1,6;42;10,7
1103;Stavanger;0014;Vassøy;FRP;0;64;17,6;12;2,6;-30;-9,5
1103;Stavanger;0014;Vassøy;MDG;0;15;4,1;12;3,3;15;4,1
1103;Stavanger;0014;Vassøy;NKP;0;0;0;0;0;0;0
1103;Stavanger;0014;Vassøy;RØDT;0;7;1,9;-2;-0,7;4;1,1
1103;Stavanger;0014;Vassøy;KYST;0;0;0;0;0;-1;-0,3
1103;Stavanger;0014;Vassøy;KSP;0;1;0,3;-2;-0,6;1;0,3
1103;Stavanger;0014;Vassøy;KRISTNE;0;3;0,8;3;0,8;3;0,8
1103;Stavanger;0014;Vassøy;DLF;0;2;0,6;2;0,6;2;0,6
1103;Stavanger;0014;Vassøy;DEMN;0;0;0;0;0;0;0
1103;Stavanger;0014;Vassøy;PIR;0;2;0,6;2;0,6;2;0,6
1103;Stavanger;0014;Vassøy;PP;0;7;1,9;-10;-3;3;0,8
1103;Stavanger;0014;Vassøy;Andre2;0;0;0;0;0;0;0
1103;Stavanger;0016;Gausel;A;0;1095;26,1;-67;-5,1;-260;-5,4
1103;Stavanger;0016;Gausel;SV;0;144;3,4;57;1,1;-80;-1,8
1103;Stavanger;0016;Gausel;SP;0;67;1,6;3;-0,1;-9;-0,2
1103;Stavanger;0016;Gausel;KRF;0;252;6;43;0,4;-34;-0,6
1103;Stavanger;0016;Gausel;V;0;246;5,9;44;0,4;26;0,8
1103;Stavanger;0016;Gausel;H;0;1548;36,9;177;0;452;11,4
1103;Stavanger;0016;Gausel;FRP;0;691;16,5;191;3;-304;-6,6
1103;Stavanger;0016;Gausel;MDG;0;90;2,1;63;1,4;82;2
1103;Stavanger;0016;Gausel;KYST;0;0;0;-8;-0,2;-3;-0,1
1103;Stavanger;0016;Gausel;KSP;0;4;0,1;-3;-0,1;-5;-0,1
1103;Stavanger;0016;Gausel;DEMN;0;1;0;-5;-0,1;1;0
1103;Stavanger;0016;Gausel;RØDT;0;17;0,4;-6;-0,2;2;0,1
1103;Stavanger;0016;Gausel;PIR;0;12;0,3;12;0,3;12;0,3
1103;Stavanger;0016;Gausel;DLF;0;6;0,1;6;0,1;1;0
1103;Stavanger;0016;Gausel;PP;0;14;0,3;-40;-1,1;0;0
1103;Stavanger;0016;Gausel;NKP;0;1;0;-2;-0,1;-1;0
1103;Stavanger;0016;Gausel;KRISTNE;0;12;0,3;12;0,3;12;0,3
1103;Stavanger;0016;Gausel;Andre2;0;0;0;0;0;-1;0
1103;Stavanger;0017;Hinna;A;0;665;23,2;-71;-4,8;-75;-3,5
1103;Stavanger;0017;Hinna;SV;0;84;2,9;26;0,7;-38;-1,5
1103;Stavanger;0017;Hinna;SP;0;46;1,6;-11;-0,6;-18;-0,7
1103;Stavanger;0017;Hinna;KRF;0;210;7,3;13;-0,2;-25;-1,2
1103;Stavanger;0017;Hinna;V;0;188;6,6;44;1,1;10;0,1
1103;Stavanger;0017;Hinna;H;0;1112;38,8;101;0,3;318;10,1
1103;Stavanger;0017;Hinna;FRP;0;442;15,4;122;3,2;-148;-5,9
1103;Stavanger;0017;Hinna;MDG;0;64;2,2;35;1,1;56;1,9
1103;Stavanger;0017;Hinna;RØDT;0;11;0,4;-9;-0,4;-4;-0,2
1103;Stavanger;0017;Hinna;DEMN;0;0;0;-5;-0,2;0;0
1103;Stavanger;0017;Hinna;KYST;0;0;0;-7;-0,3;0;0
1103;Stavanger;0017;Hinna;DLF;0;1;0;1;0;1;0
1103;Stavanger;0017;Hinna;KRISTNE;0;12;0,4;12;0,4;12;0,4
1103;Stavanger;0017;Hinna;KSP;0;3;0,1;-7;-0,3;0;0
1103;Stavanger;0017;Hinna;NKP;0;0;0;-1;0;0;0
1103;Stavanger;0017;Hinna;PP;0;10;0,3;-18;-0,7;-7;-0,3
1103;Stavanger;0017;Hinna;PIR;0;15;0,5;15;0,5;15;0,5
1103;Stavanger;0017;Hinna;Andre2;0;0;0;0;0;0;0
1103;Stavanger;0018;Vaulen;A;0;628;22,5;-50;-4,8;-100;-4,4
1103;Stavanger;0018;Vaulen;SV;0;101;3,6;37;1;-15;-0,7
1103;Stavanger;0018;Vaulen;SP;0;40;1,4;-10;-0,6;-16;-0,6
1103;Stavanger;0018;Vaulen;KRF;0;227;8,1;68;1,7;15;0,3
1103;Stavanger;0018;Vaulen;V;0;199;7,1;48;1;8;0,1
1103;Stavanger;0018;Vaulen;H;0;1030;36,8;96;-0,7;253;8,1
1103;Stavanger;0018;Vaulen;FRP;0;454;16,2;106;2,2;-126;-5,2
1103;Stavanger;0018;Vaulen;MDG;0;59;2,1;36;1,2;50;1,8
1103;Stavanger;0018;Vaulen;PP;0;23;0,8;-26;-1,1;-1;-0,1
1103;Stavanger;0018;Vaulen;DLF;0;1;0;1;0;1;0
1103;Stavanger;0018;Vaulen;KRISTNE;0;14;0,5;14;0,5;14;0,5
1103;Stavanger;0018;Vaulen;KSP;0;1;0;-6;-0,2;-2;-0,1
1103;Stavanger;0018;Vaulen;NKP;0;0;0;-1;0;0;0
1103;Stavanger;0018;Vaulen;RØDT;0;4;0,1;-8;-0,3;-6;-0,2
1103;Stavanger;0018;Vaulen;PIR;0;15;0,5;15;0,5;15;0,5
1103;Stavanger;0018;Vaulen;DEMN;0;0;0;-2;-0,1;0;0
1103;Stavanger;0018;Vaulen;KYST;0;0;0;-8;-0,3;0;0
1103;Stavanger;0018;Vaulen;Andre2;0;0;0;0;0;-1;0
1103;Stavanger;0019;Kvaleberg;A;0;789;29,4;-26;-5,2;-129;-4,2
1103;Stavanger;0019;Kvaleberg;SV;0;137;5,1;56;1,7;-45;-1,6
1103;Stavanger;0019;Kvaleberg;SP;0;41;1,5;-6;-0,5;-10;-0,3
1103;Stavanger;0019;Kvaleberg;KRF;0;253;9,4;3;-1,2;-27;-0,8
1103;Stavanger;0019;Kvaleberg;V;0;158;5,9;16;-0,1;4;0,2
1103;Stavanger;0019;Kvaleberg;H;0;723;26,9;120;1,4;196;7,6
1103;Stavanger;0019;Kvaleberg;FRP;0;413;15,4;130;3,4;-152;-5,3
1103;Stavanger;0019;Kvaleberg;MDG;0;92;3,4;67;2,4;83;3,1
1103;Stavanger;0019;Kvaleberg;RØDT;0;21;0,8;-1;-0,2;1;0,1
1103;Stavanger;0019;Kvaleberg;DEMN;0;2;0,1;-2;-0,1;2;0,1
1103;Stavanger;0019;Kvaleberg;KRISTNE;0;27;1;27;1;27;1
1103;Stavanger;0019;Kvaleberg;KSP;0;3;0,1;-5;-0,2;-3;-0,1
1103;Stavanger;0019;Kvaleberg;KYST;0;0;0;-8;-0,3;-1;0
1103;Stavanger;0019;Kvaleberg;NKP;0;2;0,1;-3;-0,1;-1;0
1103;Stavanger;0019;Kvaleberg;PIR;0;5;0,2;5;0,2;5;0,2
1103;Stavanger;0019;Kvaleberg;PP;0;14;0,5;-52;-2,3;-2;-0,1
1103;Stavanger;0019;Kvaleberg;DLF;0;5;0,2;5;0,2;5;0,2
1103;Stavanger;0019;Kvaleberg;Andre2;0;0;0;0;0;-1;0
1103;Stavanger;0020;Tjensvoll;A;0;843;29,4;-75;-7,2;-152;-5,7
1103;Stavanger;0020;Tjensvoll;SV;0;216;7,5;108;3,2;-39;-1,5
1103;Stavanger;0020;Tjensvoll;SP;0;53;1,8;-1;-0,3;-30;-1,1
1103;Stavanger;0020;Tjensvoll;KRF;0;248;8,6;38;0,3;12;0,3
1103;Stavanger;0020;Tjensvoll;V;0;202;7;8;-0,7;35;1,2
1103;Stavanger;0020;Tjensvoll;H;0;740;25,8;105;0,5;192;6,5
1103;Stavanger;0020;Tjensvoll;FRP;0;401;14;153;4,1;-86;-3,2
1103;Stavanger;0020;Tjensvoll;MDG;0;94;3,3;52;1,6;82;2,9
1103;Stavanger;0020;Tjensvoll;PIR;0;11;0,4;11;0,4;11;0,4
1103;Stavanger;0020;Tjensvoll;RØDT;0;24;0,8;-15;-0,7;10;0,3
1103;Stavanger;0020;Tjensvoll;DEMN;0;2;0,1;-4;-0,2;2;0,1
1103;Stavanger;0020;Tjensvoll;DLF;0;2;0,1;2;0,1;-3;-0,1
1103;Stavanger;0020;Tjensvoll;PP;0;10;0,3;-31;-1,3;-9;-0,3
1103;Stavanger;0020;Tjensvoll;NKP;0;0;0;-2;-0,1;-2;-0,1
1103;Stavanger;0020;Tjensvoll;KYST;0;1;0;-2;-0,1;-4;-0,1
1103;Stavanger;0020;Tjensvoll;KSP;0;3;0,1;-7;-0,3;-1;0
1103;Stavanger;0020;Tjensvoll;KRISTNE;0;18;0,6;18;0,6;18;0,6
1103;Stavanger;0020;Tjensvoll;Andre2;0;0;0;0;0;-4;-0,1
1103;Stavanger;0021;Stokka;A;0;552;22,6;-112;-6,7;-111;-5,7
1103;Stavanger;0021;Stokka;SV;0;117;4,8;42;1,5;-25;-1,3
1103;Stavanger;0021;Stokka;SP;0;31;1,3;-10;-0,5;-24;-1,1
1103;Stavanger;0021;Stokka;KRF;0;149;6,1;9;-0,1;-20;-1,1
1103;Stavanger;0021;Stokka;V;0;219;9;80;2,8;38;1,2
1103;Stavanger;0021;Stokka;H;0;991;40,6;95;1,1;240;8,5
1103;Stavanger;0021;Stokka;FRP;0;286;11,7;64;1,9;-62;-3,2
1103;Stavanger;0021;Stokka;MDG;0;54;2,2;23;0,8;46;1,9
1103;Stavanger;0021;Stokka;PP;0;9;0,4;-20;-0,9;-5;-0,2
1103;Stavanger;0021;Stokka;PIR;0;10;0,4;10;0,4;10;0,4
1103;Stavanger;0021;Stokka;NKP;0;1;0;-2;-0,1;1;0
1103;Stavanger;0021;Stokka;KYST;0;0;0;-4;-0,2;-1;0
1103;Stavanger;0021;Stokka;KSP;0;1;0;-4;-0,2;-1;0
1103;Stavanger;0021;Stokka;KRISTNE;0;10;0,4;10;0,4;10;0,4
1103;Stavanger;0021;Stokka;RØDT;0;9;0,4;-8;-0,4;4;0,2
1103;Stavanger;0021;Stokka;DEMN;0;0;0;-3;-0,1;0;0
1103;Stavanger;0021;Stokka;DLF;0;3;0,1;3;0,1;3;0,1
1103;Stavanger;0021;Stokka;Andre2;0;0;0;0;0;-1;0
1103;Stavanger;0022;Madlamark;A;0;843;25,4;-53;-3,8;-34;-2
1103;Stavanger;0022;Madlamark;SV;0;125;3,8;37;0,9;-58;-2
1103;Stavanger;0022;Madlamark;SP;0;44;1,3;-15;-0,6;-12;-0,4
1103;Stavanger;0022;Madlamark;KRF;0;294;8,8;80;1,9;-2;-0,4
1103;Stavanger;0022;Madlamark;V;0;212;6,4;17;0;36;0,9
1103;Stavanger;0022;Madlamark;H;0;1238;37,3;68;-0,8;296;7,8
1103;Stavanger;0022;Madlamark;FRP;0;429;12,9;105;2,4;-200;-6,7
1103;Stavanger;0022;Madlamark;MDG;0;79;2,4;52;1,5;76;2,3
1103;Stavanger;0022;Madlamark;NKP;0;0;0;-2;-0,1;0;0
1103;Stavanger;0022;Madlamark;PIR;0;8;0,2;8;0,2;8;0,2
1103;Stavanger;0022;Madlamark;DEMN;0;1;0;-2;-0,1;1;0
1103;Stavanger;0022;Madlamark;DLF;0;1;0;1;0;0;0
1103;Stavanger;0022;Madlamark;KRISTNE;0;13;0,4;13;0,4;13;0,4
1103;Stavanger;0022;Madlamark;KSP;0;6;0,2;-10;-0,3;2;0,1
1103;Stavanger;0022;Madlamark;KYST;0;0;0;-3;-0,1;0;0
1103;Stavanger;0022;Madlamark;RØDT;0;18;0,5;-4;-0,2;9;0,3
1103;Stavanger;0022;Madlamark;PP;0;12;0,4;-45;-1,5;-12;-0,4
1103;Stavanger;0022;Madlamark;Andre2;0;0;0;0;0;0;0
1103;Stavanger;0023;Hafrsfjord;A;0;429;22,6;-91;-7,3;-48;-3,5
1103;Stavanger;0023;Hafrsfjord;SV;0;75;3,9;38;1,8;-6;-0,5
1103;Stavanger;0023;Hafrsfjord;SP;0;31;1,6;-10;-0,7;-10;-0,6
1103;Stavanger;0023;Hafrsfjord;KRF;0;147;7,7;30;1;4;-0,1
1103;Stavanger;0023;Hafrsfjord;V;0;103;5,4;33;1,4;6;0,1
1103;Stavanger;0023;Hafrsfjord;H;0;740;39;121;3,4;232;11,2
1103;Stavanger;0023;Hafrsfjord;FRP;0;300;15,8;43;1;-157;-9,2
1103;Stavanger;0023;Hafrsfjord;MDG;0;32;1,7;20;1;29;1,5
1103;Stavanger;0023;Hafrsfjord;KYST;0;0;0;-2;-0,1;0;0
1103;Stavanger;0023;Hafrsfjord;RØDT;0;9;0,5;0;0;5;0,3
1103;Stavanger;0023;Hafrsfjord;NKP;0;1;0,1;0;0;1;0,1
1103;Stavanger;0023;Hafrsfjord;PIR;0;4;0,2;4;0,2;4;0,2
1103;Stavanger;0023;Hafrsfjord;DEMN;0;0;0;-6;-0,3;0;0
1103;Stavanger;0023;Hafrsfjord;PP;0;14;0,7;-26;-1,6;3;0,1
1103;Stavanger;0023;Hafrsfjord;DLF;0;1;0,1;1;0,1;0;0
1103;Stavanger;0023;Hafrsfjord;KRISTNE;0;11;0,6;11;0,6;11;0,6
1103;Stavanger;0023;Hafrsfjord;KSP;0;2;0,1;-8;-0,5;1;0,1
1103;Stavanger;0023;Hafrsfjord;Andre2;0;0;0;0;0;-4;-0,2
1103;Stavanger;0024;Kvernavik;A;0;588;28,3;-32;-5,9;-95;-4,3
1103;Stavanger;0024;Kvernavik;SV;0;68;3,3;25;0,9;-30;-1,4
1103;Stavanger;0024;Kvernavik;SP;0;33;1,6;-3;-0,4;-7;-0,3
1103;Stavanger;0024;Kvernavik;KRF;0;104;5;6;-0,4;-24;-1,1
1103;Stavanger;0024;Kvernavik;V;0;92;4,4;-4;-0,9;19;0,9
1103;Stavanger;0024;Kvernavik;H;0;587;28,2;118;2,4;239;11,6
1103;Stavanger;0024;Kvernavik;FRP;0;524;25,2;164;5,3;-161;-7,5
